
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 44 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  10.02.2026 09:59:52.819

TimeStamp, fr_w      , fra_w     , lamsbg_w  , lamsoni_w , ldrlts_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    1.450, 1         , 0.934479  , 1         , 0.954835  , 174.445   , 39.8438   , 53.7223   , 55.3889   , 3542.5    , 1168.09   , 1005.47   , 985.078   , 1032.3    , -0.5625   , 78.7031   , 144.141   , 138.797   , 87.5625   , 610       , 5.124     , 25.8047   , 35.6863   , 48.0216   , 16.5      
    1.500, 1         , 0.934479  , 1         , 0.962404  , 174.75    , 26.9531   , 55.2778   , 57.8889   , 3593      , 1164.69   , 1017.93   , 985.078   , 1048.13   , -0.5625   , 79.8516   , 145.359   , 139.969   , 87.3984   , 610       , 5.148     , 26.0391   , 35.2941   , 48.0216   , 16.5      
    1.550, 1         , 0.934479  , 1         , 0.966066  , 175.102   , 32.0313   , 57.4167   , 58.8334   , 3644.25   , 1168.91   , 1030.66   , 985.078   , 1058.71   , -0.5625   , 81.0469   , 146.719   , 141.398   , 87.8672   , 610       , 5.236     , 26.4141   , 35.6863   , 48.0216   , 16.5      
    1.600, 1         , 0.934479  , 1         , 0.969972  , 176.836   , 1.17188   , 62.0556   , 60.6667   , 3699.5    , 1134.57   , 1044.14   , 985.078   , 1077.19   , -0.5625   , 82.3594   , 148.313   , 143.109   , 85.2656   , 610       , 5.292     , 26.6641   , 35.6863   , 46.5827   , 17.25     
    1.650, 1         , 0.934479  , 1         , 0.969972  , 177.164   , 1.17188   , 58.2223   , 60.9723   , 3747.5    , 985.078   , 1054.14   , 985.078   , 1093.05   , -0.5625   , 83.3906   , 150.023   , 144.492   , 68.8125   , 610       , 5.3       , 27.0547   , 34.1177   , 39.5681   , 16.5      
    1.700, 1         , 0.934479  , 1         , 0.978517  , 177.914   , 0         , 54.1945   , 60.8612   , 3789.25   , 985.078   , 1027.5    , 985.078   , 1140.59   , -0.5625   , 81.4922   , 151.898   , 145.57    , 33.3984   , 610       , 4.892     , 27.3359   , 28.6275   , 25.1789   , 15        
    1.750, 1         , 0.934479  , 1         , 0.982423  , 178.102   , 0         , 33.1945   , 40.5834   , 3816.25   , 985.078   , 868.164   , 985.078   , 1206.64   , -0.5625   , 67.7578   , 152.555   , 146.32    , 28.8516   , 615       , 3.896     , 27.7656   , 16.4706   , 0         , 13.5      
    1.800, 1         , 0.934479  , 1         , 0.929933  , 178.219   , 0         , 21.4167   , 18.6945   , 3817.75   , 985.078   , 673.008   , 985.078   , 1225.12   , -0.5625   , 50.8125   , 153.328   , 146.789   , 27.7734   , 615       , 3.064     , 28.0703   , 10.1961   , 0         , 32.25     
    1.850, 1         , 0.934479  , 1         , 0.861574  , 178.125   , 0         , 16.7222   , 11.8333   , 3809      , 985.078   , 508.242   , 985.078   , 1217.19   , -0.5625   , 36.4922   , 153.68    , 146.484   , 23.7891   , 615       , 2.42      , 28.5234   , 8.2353    , 0         , 36        
    1.900, 1         , 0.934479  , 1         , 0.797609  , 177.984   , 0         , 8.3889    , 11.6389   , 3767.25   , 985.078   , 400.234   , 985.078   , 1206.64   , -0.5625   , 27.1641   , 153.352   , 145.453   , 14.25     , 615       , 1.944     , 28.7891   , 4.31373   , 0         , -1.5      
    1.950, 1         , 0.934479  , 1         , 0.793702  , 177.492   , 0         , 8.61112   , 13.7778   , 3691.25   , 985.078   , 309.883   , 985.078   , 1182.85   , -0.5625   , 19.4531   , 151.969   , 143.883   , 14.25     , 615       , 1.768     , 29.1406   , 4.31373   , 0         , 1.5       
    2.000, 1         , 0.934479  , 1         , 0.80005   , 175.688   , 0         , 8.80556   , 10.4167   , 3627.5    , 985.078   , 268.242   , 985.078   , 1161.72   , -0.5625   , 15.9844   , 150.445   , 141.914   , 14.25     , 615       , 1.768     , 29.3516   , 4.70588   , 0         , 4.5       
    2.050, 1         , 0.934479  , 1         , 0.88672   , 175.242   , 0         , 8.8889    , 8.27778   , 3552.25   , 985.078   , 250.156   , 985.078   , 1143.24   , -0.5625   , 14.5547   , 148.43    , 139.711   , 14.25     , 615       , 1.768     , 29.6172   , 4.70588   , 0         , 5.25      
    2.100, 1         , 0.934479  , 1         , 0.982423  , 174.844   , 0         , 9.02778   , 6.16667   , 3471      , 985.078   , 243.516   , 985.078   , 1130.04   , -0.5625   , 14.1797   , 146.109   , 137.766   , 14.25     , 615       , 1.792     , 29.7578   , 4.70588   , 0         , 4.5       
    2.150, 1.01114   , 0.934479  , 1         , 1.05689   , 174.797   , 0         , 8.97223   , 6.69445   , 3406.75   , 985.078   , 240.469   , 985.078   , 1119.45   , -0.5625   , 14.0625   , 144.516   , 137.086   , 14.25     , 615       , 1.816     , 29.8984   , 5.09804   , 0         , 4.5       
    2.200, 1         , 0.934479  , 1         , 0.959962  , 174.281   , 0         , 8.83334   , 6.91667   , 3336.5    , 985.078   , 239.844   , 985.078   , 1108.91   , -0.5625   , 14.1797   , 143.227   , 136.031   , 14.25     , 615       , 1.812     , 29.9766   , 5.09804   , 0         , 4.5       
    2.250, 1         , 0.934479  , 1         , 0.927736  , 172.922   , 0         , 8.91667   , 7.13889   , 3259.75   , 985.078   , 240.117   , 985.078   , 1098.32   , -0.5625   , 14.3906   , 142.594   , 135.141   , 14.25     , 615       , 1.816     , 30.0859   , 5.09804   , 0         , 4.5       
    2.300, 1         , 0.934479  , 1         , 0.925539  , 172.875   , 0         , 8.80556   , 6.86112   , 3195.75   , 985.078   , 240.117   , 985.078   , 1090.39   , -0.5625   , 14.625    , 141.586   , 134.016   , 14.25     , 615       , 1.832     , 30.1328   , 5.09804   , 0         , 4.5       
    2.350, 1         , 0.934479  , 1         , 0.979982  , 172.828   , 0         , 8.55556   , 7.11112   , 3133      , 985.078   , 238.438   , 985.078   , 1082.5    , -0.5625   , 14.6484   , 140.484   , 133.266   , 14.25     , 615       , 1.836     , 30.1563   , 4.70588   , 0         , 4.5       
    2.400, 1         , 0.934479  , 1         , 0.991212  , 172.781   , 0         , 8.50001   , 7.11112   , 3067.25   , 985.078   , 237.031   , 985.078   , 1074.57   , -0.5625   , 14.6953   , 139.57    , 132.445   , 14.25     , 615       , 1.84      , 30.1563   , 4.70588   , 0         , 4.5       
    2.450, 1         , 0.934479  , 1         , 0.927736  , 172.758   , 0         , 8.11112   , 6.38889   , 3019      , 985.078   , 233.672   , 985.078   , 1069.26   , -0.5625   , 14.5313   , 138.727   , 131.789   , 14.25     , 615       , 2.164     , 30.1406   , 4.70588   , 0         , 4.5       
    2.500, 1         , 0.934479  , 1         , 0.902345  , 170.953   , 0         , 8.11112   , 6.52778   , 2946.25   , 985.078   , 232.148   , 985.078   , 1061.37   , -0.5625   , 14.5078   , 137.578   , 130.875   , 14.25     , 615       , 2.16      , 30.1328   , 4.70588   , 0         , 3.75      
    2.550, 1         , 0.934479  , 1         , 0.893312  , 169.758   , 0         , 7.86112   , 6.44445   , 2876.75   , 985.078   , 231.68    , 985.078   , 1058.71   , -0.5625   , 14.4609   , 136.055   , 129.984   , 14.25     , 620       , 2.16      , 30.0938   , 4.70588   , 0         , 3.75      
    2.600, 1         , 0.934479  , 1         , 0.937501  , 168.023   , 0         , 7.86112   , 6.33334   , 2821.25   , 985.078   , 231.836   , 985.078   , 1050.78   , -0.5625   , 14.3906   , 134.555   , 129.047   , 14.25     , 620       , 2.16      , 30.0625   , 4.70588   , 1.4374    , 4.5       
    2.650, 1         , 0.934479  , 1         , 1.00366   , 165.68    , 0         , 7.63889   , 7.00001   , 2734.75   , 985.078   , 233.203   , 985.078   , 1045.51   , -0.5625   , 14.4609   , 133.945   , 128.25    , 14.25     , 620       , 2.16      , 29.9531   , 4.31373   , 5.57411   , 9         
    2.700, 1         , 0.934479  , 1         , 1.0249    , 162.727   , 0         , 7.55556   , 6.63889   , 2645.75   , 985.078   , 234.492   , 985.078   , 1045.51   , -0.5625   , 14.5313   , 132.375   , 126.984   , 14.4844   , 620       , 2.164     , 29.9141   , 4.31373   , 10.0709   , 15.75     
    2.750, 1         , 0.934479  , 1         , 1.00488   , 160.383   , 0         , 7.36112   , 6.66667   , 2478      , 985.078   , 235.469   , 985.078   , 1042.85   , -0.5625   , 14.5313   , 130.313   , 125.227   , 21.0469   , 620       , 2.164     , 29.8672   , 4.31373   , 14.5678   , 27.75     
    2.800, 1         , 0.934479  , 1         , 0.93213   , 158.016   , 0         , 9.8889    , 9.1389    , 2338.25   , 985.078   , 254.141   , 985.078   , 1037.58   , -0.5625   , 16.1953   , 130.195   , 123.609   , 28.5234   , 620       , 2.164     , 29.8359   , 5.88235   , 19.0646   , 27.75     
    2.850, 0.981171  , 0.934479  , 1         , 0.846925  , 157.266   , 0         , 12.8056   , 11.4722   , 2193      , 985.078   , 298.438   , 985.078   , 1029.65   , -0.5625   , 19.9219   , 128.508   , 122.344   , 43.0313   , 620       , 2.316     , 29.7813   , 7.45098   , 26.2592   , 31.5      
    2.900, 0.965607  , 0.934479  , 1         , 0.808107  , 156.328   , 0         , 17.8333   , 16.8056   , 2126.25   , 985.078   , 373.633   , 985.078   , 1021.72   , -0.5625   , 26.0156   , 126.75    , 121.781   , 59.25     , 620       , 2.892     , 29.7656   , 10.1961   , 33.9925   , 33.75     
    2.950, 1         , 0.934479  , 1         , 0.758302  , 156.328   , 1.17188   , 23.3611   , 21.6389   , 2157.5    , 1036.95   , 463.75    , 985.078   , 1011.17   , -0.5625   , 33.1406   , 125.602   , 121.828   , 74.5313   , 620       , 3.32      , 29.75     , 13.7255   , 42.8061   , 31.5      
    3.000, 1         , 0.934479  , 1         , 0.729982  , 157.289   , 65.625    , 34.9723   , 29.7778   , 2238.5    , 1231.6    , 618.477   , 985.078   , 997.969   , -0.5625   , 45.2813   , 125.086   , 122.297   , 89.0156   , 620       , 4.172     , 29.7266   , 18.4314   , 51.6181   , 26.25     
    3.050, 1         , 0.934479  , 1         , 0.729982  , 157.219   , 92.9688   , 39.6389   , 34.5834   , 2231      , 1357.81   , 775.195   , 985.078   , 992.656   , -0.5625   , 57.6563   , 125.297   , 122.438   , 99.1641   , 620       , 4.776     , 29.7109   , 21.1765   , 57.734    , 24        
    3.100, 1         , 0.934479  , 1         , 0.733888  , 157.336   , 94.9219   , 36.1945   , 31.6945   , 2185.5    , 1439.8    , 848.086   , 985.078   , 997.969   , -0.5625   , 63.5156   , 125.367   , 122.203   , 107.953   , 620       , 4.932     , 29.7266   , 22.3529   , 62.0507   , 21        
    3.150, 1         , 0.934479  , 1         , 0.776368  , 157.383   , 94.9219   , 37.1111   , 31.7222   , 2193.5    , 1485.82   , 903.594   , 985.078   , 1000.59   , -0.5625   , 67.9453   , 124.945   , 122.109   , 114.141   , 620       , 5.26      , 29.7578   , 24.7059   , 67.6264   , 19.5      
    3.200, 1         , 0.934479  , 1         , 0.85132   , 157.242   , 94.9219   , 31.5556   , 40.7223   , 2251.75   , 1528.71   , 994.219   , 985.078   , 1000.59   , -0.5625   , 75.0703   , 124.523   , 122.438   , 117.469   , 620       , 5.392     , 29.8125   , 44.7059   , 71.7631   , 18        
    3.250, 1         , 0.934479  , 1         , 0.925539  , 157.148   , 94.9219   , 34.1389   , 36.8889   , 2275      , 1532.03   , 1041.64   , 985.078   , 1011.17   , -0.5625   , 78.8906   , 124.641   , 122.672   , 117.844   , 620       , 5.736     , 29.8984   , 64.3137   , 72.4818   , 17.25     
    3.300, 1         , 0.934479  , 1         , 0.952394  , 157.148   , 94.9219   , 34.9445   , 37.0278   , 2262.5    , 1541.02   , 1057.73   , 985.078   , 1019.1    , -0.5625   , 80.3203   , 124.805   , 122.648   , 118.805   , 620       , 5.796     , 29.9844   , 77.6471   , 72.4818   , 17.25     
    3.350, 1         , 0.934479  , 1         , 0.942384  , 157.148   , 94.9219   , 35.5834   , 36.6389   , 2267.25   , 1548.16   , 1065.35   , 985.078   , 1024.38   , -0.5625   , 81.1406   , 124.688   , 122.602   , 119.625   , 620       , 5.756     , 30.1094   , 85.4902   , 72.4818   , 16.5      
    3.400, 1         , 0.934479  , 1         , 0.936525  , 158.273   , 94.9219   , 36.3889   , 37.5      , 2310      , 1562.46   , 1075.51   , 985.078   , 1026.99   , -0.5625   , 82.0313   , 124.5     , 122.93    , 120.914   , 620       , 5.768     , 30.2344   , 91.3726   , 72.4818   , 18        
    3.450, 1         , 0.934479  , 1         , 0.925539  , 158.156   , 94.9219   , 37.6111   , 39.1667   , 2341.5    , 1537.89   , 1086.48   , 985.078   , 1034.92   , -0.5625   , 82.9922   , 124.664   , 123.258   , 119.086   , 620       , 5.796     , 30.4453   , 94.902    , 72.4818   , 15        
    3.500, 1         , 0.934479  , 1         , 0.923341  , 158.156   , 94.9219   , 37.75     , 39        , 2338.25   , 1529.88   , 1097.73   , 985.078   , 1042.85   , -0.5625   , 84.0469   , 125.016   , 123.281   , 118.664   , 620       , 5.824     , 30.5859   , 96.8628   , 72.4818   , 18        
    3.550, 1         , 0.934479  , 1         , 0.935304  , 158.133   , 94.9219   , 38.1667   , 40.2778   , 2354.75   , 1537.15   , 1103.87   , 985.078   , 1050.78   , -0.5625   , 84.6797   , 124.992   , 123.328   , 119.461   , 620       , 5.816     , 30.8203   , 98.0392   , 72.1232   , 17.25     
    3.600, 1         , 0.934479  , 1         , 0.93213   , 158.438   , 94.9219   , 39.2778   , 39.8889   , 2397      , 1527.93   , 1104.45   , 985.078   , 1053.44   , -0.5625   , 85.0078   , 125.273   , 123.68    , 119.133   , 620       , 5.796     , 30.9844   , 98.4314   , 72.1232   , 12.75     
    3.650, 1         , 0.934479  , 1         , 0.926515  , 159.563   , 94.9219   , 40.3611   , 41.5278   , 2418.75   , 1516.88   , 1116.88   , 985.078   , 1056.05   , -0.5625   , 86.0859   , 125.227   , 123.938   , 118.359   , 620       , 5.868     , 31.2656   , 99.6079   , 71.403    , 13.5      
    3.700, 1         , 0.934479  , 1         , 0.927736  , 159.516   , 91.4063   , 40.75     , 41.0556   , 2432.5    , 1514.1    , 1125.31   , 985.078   , 1066.64   , -0.5625   , 86.8828   , 125.508   , 124.055   , 118.289   , 620       , 5.876     , 31.4531   , 100       , 71.403    , 17.25     
    3.750, 1         , 0.934479  , 1         , 0.928712  , 159.469   , 78.9063   , 40.9167   , 43.6111   , 2452      , 1519.8    , 1133.32   , 985.078   , 1074.57   , -0.5625   , 87.6563   , 125.625   , 124.195   , 118.922   , 620       , 5.904     , 31.7578   , 100       , 71.403    , 18        
    3.800, 1         , 0.934479  , 0.941896  , 0.934328  , 159.375   , 76.9531   , 42.0834   , 42.0834   , 2480.5    , 1498.87   , 1136.91   , 985.078   , 1085.12   , -0.5625   , 88.0078   , 125.719   , 124.453   , 117.328   , 620       , 6.12      , 31.9609   , 100       , 71.0429   , 12        
    3.850, 1         , 0.934479  , 0.941896  , 0.924318  , 159.328   , 68.75     , 42.4723   , 43.6111   , 2498.75   , 1465.2    , 1144.65   , 985.078   , 1090.39   , -0.5625   , 88.7578   , 126.023   , 124.617   , 114.773   , 620       , 6.156     , 32.2969   , 100       , 71.0429   , 15.75     
    3.900, 1         , 0.934479  , 0.940187  , 0.907716  , 159.234   , 65.2344   , 43.6389   , 45.4167   , 2522.5    , 1463.75   , 1153.2    , 985.078   , 1095.7    , -0.5625   , 89.5313   , 126.188   , 124.945   , 114.773   , 620       , 6.196     , 32.5156   , 100       , 71.0429   , 16.5      
    3.950, 0.990296  , 0.934479  , 0.940187  , 0.914308  , 160.688   , 58.9844   , 44.75     , 45.9167   , 2538.75   , 1465.23   , 1163.24   , 985.078   , 1103.63   , -0.5625   , 90.6094   , 126.773   , 125.133   , 115.242   , 625       , 6.208     , 32.8359   , 100       , 70.6843   , 18        
    4.000, 0.988709  , 0.934479  , 0.938478  , 0.917726  , 161.227   , 61.3281   , 44.9445   , 46.5556   , 2570.5    , 1464.53   , 1174.06   , 985.078   , 1111.52   , -0.5625   , 91.9688   , 127.266   , 125.555   , 115.781   , 625       , 6.296     , 33.0625   , 100       , 70.6843   , 18        
    4.050, 0.986451  , 0.934479  , 0.938478  , 0.916505  , 161.695   , 57.8125   , 46.3889   , 47.6111   , 2595      , 1463.13   , 1180.08   , 985.078   , 1122.11   , -0.5625   , 92.9297   , 127.664   , 125.883   , 116.227   , 625       , 6.304     , 33.4219   , 100       , 70.6843   , 18        
