
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 44 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  08.02.2026 16:04:37.995

TimeStamp, fr_w      , fra_w     , lamsbg_w  , lamsoni_w , ldrlts_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    1.500, 0.962525  , 0.890351  , 1         , 0.830324  , 144.867   , 0         , 4.16667   , 4.5       , 806.75    , 989.688   , 420.547   , 989.688   , 982.109   , -0.65625  , 27.0938   , 90.7031   , 90.75     , 26.25     , 550       , 2.356     , 0         , 1.17647   , 0         , 0.75      
    1.550, 0.95572   , 0.890351  , 1         , 0.827638  , 144.867   , 0         , 4.11111   , 4.08334   , 802.75    , 989.688   , 419.922   , 989.688   , 982.109   , -0.65625  , 27.0469   , 90.7734   , 90.75     , 26.2734   , 550       , 2.324     , 0         , 1.17647   , 0         , 0.75      
    1.600, 0.949616  , 0.890351  , 1         , 0.834962  , 144.891   , 0         , 4.05556   , 3.61111   , 796.5     , 989.688   , 415.508   , 989.688   , 982.109   , -0.65625  , 26.6953   , 90.75     , 90.75     , 26.2734   , 550       , 2.276     , 0         , 1.17647   , 0         , 2.25      
    1.650, 0.938569  , 0.890351  , 1         , 0.835695  , 144.891   , 0         , 3.94445   , 3.91667   , 788.75    , 989.688   , 413.359   , 989.688   , 982.109   , -0.65625  , 26.5078   , 90.7031   , 90.75     , 26.4609   , 550       , 2.272     , 0         , 1.17647   , 0         , 3         
    1.700, 0.925019  , 0.890351  , 1         , 0.833009  , 144.891   , 0         , 3.94445   , 3.47222   , 786.5     , 989.688   , 408.828   , 989.688   , 982.109   , -0.65625  , 26.1797   , 90.7266   , 90.75     , 26.5078   , 550       , 2.224     , 0         , 1.17647   , 0         , 3.75      
    1.750, 0.915009  , 0.890351  , 1         , 0.839601  , 144.891   , 0         , 3.91667   , 3.55556   , 787.75    , 989.688   , 405.43    , 989.688   , 982.109   , -0.65625  , 25.9219   , 90.7266   , 90.75     , 26.5313   , 550       , 2.208     , 0         , 1.17647   , 0         , 5.25      
    1.800, 0.903016  , 0.890351  , 1         , 0.840333  , 144.891   , 0         , 3.80556   , 3.33334   , 793.25    , 989.688   , 397.266   , 989.688   , 982.109   , -0.65625  , 25.2891   , 90.7266   , 90.75     , 26.4375   , 550       , 2.168     , 0         , 0.784314  , 0         , 5.25      
    1.850, 0.992707  , 0.890351  , 1         , 0.834962  , 144.891   , 0         , 3.86111   , 3.94445   , 793.25    , 989.688   , 398.242   , 989.688   , 982.109   , -0.65625  , 25.3594   , 90.7266   , 90.75     , 26.25     , 545       , 2.304     , 0         , 1.17647   , 0         , 6         
    1.900, 0.974122  , 0.890351  , 1         , 0.840333  , 144.891   , 0         , 3.80556   , 4.5       , 796.5     , 989.688   , 403.828   , 989.688   , 982.109   , -0.65625  , 25.7813   , 90.7266   , 90.75     , 26.2031   , 545       , 2.336     , 0         , 0.784314  , 0         , 6         
    1.950, 0.96814   , 0.890351  , 1         , 0.84131   , 144.867   , 0         , 3.83334   , 4.38889   , 801.25    , 989.688   , 407.773   , 989.688   , 982.109   , -0.65625  , 26.0859   , 90.7266   , 90.75     , 25.8516   , 545       , 2.32      , 0         , 0.784314  , 0         , 3         
    2.000, 0.962189  , 0.890351  , 1         , 0.835695  , 144.891   , 0         , 3.83334   , 4.33334   , 796.5     , 989.688   , 410.938   , 989.688   , 982.109   , -0.65625  , 26.3438   , 90.75     , 90.75     , 25.8281   , 545       , 2.324     , 0         , 0.784314  , 0         , 2.25      
    2.050, 0.958405  , 0.890351  , 1         , 0.84131   , 144.891   , 0         , 3.86111   , 4.75      , 791.75    , 989.688   , 417.656   , 989.688   , 982.109   , -0.65625  , 26.8359   , 90.75     , 90.75     , 25.8516   , 545       , 2.376     , 0         , 0.784314  , 0         , 1.5       
    2.100, 0.950867  , 0.890351  , 1         , 0.844972  , 144.891   , 0         , 3.94445   , 3.13889   , 780.5     , 989.688   , 407.344   , 989.688   , 982.109   , -0.65625  , 26.0625   , 90.7266   , 90.75     , 25.9219   , 545       , 2.216     , 0         , 1.17647   , 0         , 3         
    2.150, 0.938752  , 0.890351  , 1         , 0.842286  , 144.891   , 0         , 3.77778   , 3.41667   , 767.5     , 989.688   , 403.672   , 989.648   , 982.109   , -0.65625  , 25.7813   , 90.7266   , 90.75     , 26.2266   , 545       , 2.224     , 0         , 0.784314  , 0         , 6.75      
    2.200, 0.92801   , 0.890351  , 1         , 0.844972  , 144.891   , 0         , 3.69445   , 4.08334   , 766.25    , 989.648   , 406.484   , 989.648   , 982.109   , -0.65625  , 25.9922   , 90.7266   , 90.75     , 26.6016   , 545       , 2.272     , 0         , 0.784314  , 0         , 9         
    2.250, 0.918854  , 0.890351  , 1         , 0.850587  , 144.891   , 0         , 3.77778   , 4.72223   , 770.75    , 989.648   , 414.531   , 989.648   , 982.109   , -0.65625  , 26.6016   , 90.7266   , 90.75     , 38.0859   , 545       , 2.328     , 0         , 0.784314  , 1.97757   , 8.25      
    2.300, 0.906037  , 0.890351  , 1         , 0.846925  , 144.891   , 0         , 7.72223   , 6.69445   , 771.25    , 989.648   , 444.961   , 989.648   , 982.109   , -0.65625  , 28.9219   , 90.7266   , 90.75     , 45.4453   , 545       , 2.58      , 0         , 3.92157   , 6.47439   , 18.75     
    2.350, 0.894593  , 0.890351  , 1         , 0.842286  , 144.891   , 0         , 8.3889    , 7.58334   , 775.25    , 989.648   , 474.57    , 989.648   , 982.109   , -0.65625  , 31.1719   , 90.7266   , 90.75     , 45.5391   , 545       , 2.664     , 0         , 4.31373   , 6.83451   , 18        
    2.400, 0.887177  , 0.890351  , 1         , 0.845949  , 144.891   , 0         , 8.52778   , 8.19445   , 787       , 989.648   , 505.508   , 989.648   , 982.109   , -0.65625  , 33.5156   , 90.7266   , 90.75     , 23.5313   , 545       , 2.844     , 0         , 4.31373   , 0         , 12.75     
    2.450, 0.878174  , 0.890351  , 1         , 0.843995  , 144.867   , 0         , 2.77778   , 4.69445   , 814.25    , 989.648   , 509.844   , 989.648   , 984.727   , -0.65625  , 33.8438   , 90.7266   , 90.75     , 25.6641   , 545       , 2.384     , 0         , 0         , 0         , -12.75    
    2.500, 0.861573  , 0.890351  , 1         , 0.824708  , 144.82    , 0         , 3.72223   , 4.08334   , 825       , 989.648   , 496.25    , 989.648   , 982.109   , -0.65625  , 32.8594   , 90.6797   , 90.75     , 25.3125   , 545       , 2.384     , 0         , 0.784314  , 0         , -9.75     
    2.550, 0.852906  , 0.890351  , 1         , 0.822999  , 144.727   , 0         , 3.80556   , 3.61111   , 837       , 989.648   , 484.219   , 989.648   , 982.109   , -0.65625  , 31.9453   , 90.6797   , 90.75     , 25.2656   , 545       , 2.34      , 0         , 0.784314  , 0         , -8.25     
    2.600, 0.84549   , 0.890351  , 1         , 0.826661  , 144.703   , 0         , 3.80556   , 3.80556   , 836.75    , 989.648   , 463.672   , 989.648   , 982.109   , -0.65625  , 30.4688   , 90.8203   , 90.75     , 23.5781   , 545       , 2.264     , 0         , 0.784314  , 0         , -11.25    
    2.650, 1         , 0.890351  , 1         , 0.826661  , 144.727   , 0         , 2.86111   , 4.13889   , 835       , 989.648   , 447.031   , 989.648   , 982.109   , -0.65625  , 29.2031   , 90.7969   , 90.75     , 23.9297   , 545       , 2.16      , 0         , 0         , 0         , -10.5     
    2.700, 0.979798  , 0.890351  , 1         , 0.84131   , 144.75    , 0         , 2.91667   , 2.38889   , 824       , 989.648   , 418.906   , 989.648   , 984.727   , -0.65625  , 27.0234   , 90.75     , 90.75     , 24.0938   , 545       , 2.24      , 0         , 0         , 0         , -6.75     
    2.750, 0.971467  , 0.890351  , 1         , 0.846925  , 144.773   , 0         , 3.08334   , 2.63889   , 812       , 989.648   , 409.414   , 989.648   , 982.109   , -0.65625  , 26.2969   , 90.75     , 90.75     , 24.5391   , 545       , 2.228     , 0         , 0.392157  , 0         , -3.75     
    2.800, 0.968812  , 0.890351  , 1         , 0.855226  , 144.867   , 0         , 3.08334   , 3.16667   , 804       , 989.648   , 401.172   , 989.648   , 982.109   , -0.65625  , 25.6641   , 90.8203   , 90.75     , 24.8438   , 545       , 2.212     , 0         , 0.784314  , 0         , -0.75     
    2.850, 0.965028  , 0.890351  , 1         , 0.861574  , 144.891   , 0         , 3.83334   , 3.52778   , 790.25    , 989.648   , 397.852   , 989.688   , 982.109   , -0.65625  , 25.3359   , 90.6563   , 90.75     , 25.0547   , 545       , 2.24      , 0         , 0.784314  , 0         , 2.25      
    2.900, 0.957337  , 0.890351  , 1         , 0.86255   , 144.891   , 0         , 3.83334   , 3.94445   , 778.5     , 989.688   , 398.438   , 989.688   , 982.109   , -0.65625  , 25.3828   , 90.7266   , 90.75     , 25.2656   , 545       , 2.248     , 0         , 0.784314  , 0         , 4.5       
    2.950, 0.951356  , 0.890351  , 1         , 0.871583  , 144.891   , 0         , 3.83334   , 4.19445   , 769.5     , 989.688   , 399.336   , 989.688   , 982.109   , -0.65625  , 25.4531   , 90.7266   , 90.75     , 41.7188   , 545       , 2.252     , 0         , 0.784314  , 3.41649   , 6.75      
    3.000, 0.943421  , 0.890351  , 1         , 0.878175  , 144.891   , 0         , 4.33334   , 4.13889   , 761.5     , 989.688   , 403.359   , 989.688   , 982.109   , -0.65625  , 25.7578   , 90.7266   , 90.75     , 64.5703   , 545       , 2.316     , 0         , 4.31373   , 15.2865   , 19.5      
    3.050, 0.932923  , 0.890351  , 1         , 0.877199  , 144.891   , 1.17188   , 12.2778   , 10.6389   , 732       , 1161.6    , 500.547   , 989.688   , 979.453   , -0.65625  , 33.1406   , 90.7266   , 90.75     , 80.4844   , 545       , 3.028     , 0         , 6.27451   , 22.301    , 18        
    3.100, 1         , 0.890351  , 1         , 0.879152  , 144.891   , 1.17188   , 13.4167   , 12.8611   , 713       , 1257.7    , 582.383   , 989.688   , 979.453   , -0.65625  , 39.375    , 90.7266   , 90.75     , 90.7266   , 545       , 3.808     , 0         , 7.45098   , 25.719    , 12        
    3.150, 1         , 0.890351  , 1         , 0.881349  , 144.891   , 1.17188   , 24.4445   , 17.4167   , 707.25    , 1257.7    , 704.844   , 989.688   , 968.906   , -0.65625  , 48.6797   , 90.7266   , 90.75     , 90.7266   , 545       , 4.476     , 0         , 24.3137   , 27.158    , 9.75      
    3.200, 1         , 0.890351  , 1         , 0.879152  , 145.242   , 1.17188   , 23.5834   , 33.5      , 647.5     , 1257.77   , 1003.28   , 989.688   , 966.25    , -0.65625  , 71.3672   , 90.9609   , 90.75     , 90.9609   , 545       , 6.428     , 0         , 27.0588   , 27.158    , 6         
    3.250, 1         , 0.890351  , 1         , 0.870851  , 145.242   , 1.17188   , 13.1111   , 8.86112   , 567.75    , 1254.69   , 1015      , 989.688   , 982.109   , -0.65625  , 72.4453   , 90.7266   , 90.75     , 90.7266   , 545       , 5.208     , 0         , 25.8824   , 27.158    , -3        
    3.300, 1         , 0.890351  , 1         , 0.834962  , 145.617   , 1.17188   , 12.5833   , 9.3889    , 508       , 1254.61   , 1046.56   , 989.688   , 979.453   , -0.65625  , 75.0469   , 90.9609   , 90.75     , 90.9609   , 545       , 5.348     , 0         , 20.3922   , 27.158    , -4.5      
    3.350, 1         , 0.890351  , 1         , 0.852296  , 145.617   , 1.17188   , 9.30556   , 9.52779   , 520       , 1251.56   , 1072.85   , 989.688   , 982.109   , -0.65625  , 77.0625   , 90.7266   , 90.75     , 90.7266   , 545       , 5.42      , 0         , 15.6863   , 28.4168   , -6.75     
    3.400, 1         , 0.890351  , 1         , 0.879152  , 145.617   , 1.17188   , 9.30556   , 11.2222   , 696       , 1251.56   , 1082.34   , 989.688   , 979.453   , -0.65625  , 77.7891   , 90.7266   , 90.75     , 90.7266   , 545       , 5.456     , 0         , 14.1177   , 35.2513   , -9        
    3.450, 1         , 0.890351  , 1         , 0.867921  , 145.617   , 1.17188   , 10.6111   , 10.4722   , 788.25    , 1251.56   , 1071.29   , 989.688   , 979.453   , -0.65625  , 76.9453   , 90.7266   , 90.75     , 90.7266   , 545       , 5.344     , 0         , 12.549    , 39.5681   , -0.75     
    3.500, 1         , 0.890351  , 1         , 0.897706  , 145.453   , 1.17188   , 11.6945   , 12.8333   , 1004.25   , 1243.87   , 1043.28   , 989.688   , 979.453   , -0.65625  , 75        , 90.2578   , 90.75     , 90.2578   , 545       , 5.048     , 0         , 17.6471   , 41.007    , 3.75      
    3.550, 1         , 0.890351  , 1         , 0.845949  , 144.586   , 1.17188   , 15.7222   , 23.1667   , 1207.25   , 1186.37   , 1096.17   , 989.648   , 976.836   , -0.65625  , 78.9609   , 90.2344   , 95.0156   , 84.8672   , 545       , 5.248     , 0         , 30.1961   , 41.007    , 6         
    3.600, 1         , 0.890351  , 1         , 0.869874  , 144.938   , 1.17188   , 20.4722   , 21.0278   , 1419.5    , 1013.32   , 1095.66   , 989.648   , 974.18    , -0.65625  , 79.2656   , 95.9063   , 102.867   , 69.9141   , 545       , 5.312     , 0         , 35.2941   , 34.3526   , 4.5       
    3.650, 1         , 0.890351  , 1         , 0.892335  , 147.117   , 0         , 24.3334   , 25.7778   , 1648.5    , 989.648   , 1097.15   , 989.57    , 968.906   , -0.65625  , 79.875    , 104.086   , 112.078   , 25.7344   , 545       , 5.296     , 0         , 58.0392   , 8.27343   , -18       
    3.700, 1         , 0.890351  , 1         , 0.903322  , 148.688   , 0         , 12.8333   , 20.3611   , 1731      , 989.57    , 1044.96   , 989.57    , 987.383   , -0.65625  , 76.2891   , 112.125   , 114.656   , 18.7734   , 545       , 4.464     , 0         , 14.5098   , 0.17853   , -23.25    
    3.750, 1         , 0.890351  , 1         , 0.905519  , 148.688   , 0         , 10.9167   , 11.8889   , 1765.25   , 989.57    , 908.945   , 989.609   , 992.656   , -0.65625  , 66        , 114.633   , 115.523   , 22.4063   , 545       , 3.764     , 0         , 7.05883   , 5.21553   , -21       
    3.800, 1         , 0.890351  , 1         , 0.900148  , 148.688   , 0         , 11.2222   , 10.0556   , 1798      , 989.609   , 772.07    , 989.609   , 995.313   , -0.65625  , 55.5469   , 115.5     , 116.109   , 46.875    , 545       , 3.372     , 0         , 5.88235   , 22.1225   , 0         
    3.850, 1         , 0.890351  , 1         , 0.882326  , 148.688   , 0         , 17.8611   , 14.3611   , 1900.25   , 1023.09   , 690.586   , 989.609   , 992.656   , -0.65625  , 49.2891   , 116.086   , 117.492   , 70.7578   , 545       , 3.292     , 0         , 9.01961   , 35.6115   , 21.75     
    3.900, 1         , 0.890351  , 1         , 0.868898  , 149.063   , 1.17188   , 24.9445   , 21.8334   , 2005      , 1074.18   , 699.766   , 989.609   , 984.727   , -0.65625  , 50.1094   , 117.773   , 120.797   , 74.6016   , 545       , 3.64      , 0         , 12.9412   , 39.3881   , 24.75     
    3.950, 1         , 0.890351  , 1         , 0.878175  , 150.047   , 1.17188   , 28.6111   , 25.5556   , 2130.5    , 1087.89   , 766.445   , 989.609   , 984.727   , -0.65625  , 55.0313   , 120.68    , 121.383   , 75.4219   , 545       , 3.908     , 0         , 14.5098   , 40.1083   , 23.25     
    4.000, 1         , 0.890351  , 1         , 0.916505  , 149.695   , 1.17188   , 29.4167   , 24.6111   , 2223.5    , 1044.3    , 786.68    , 989.609   , 987.383   , -0.65625  , 56.3438   , 121.125   , 122.109   , 72        , 545       , 3.904     , 0         , 14.902    , 38.1292   , 24        
    4.050, 1         , 0.890351  , 1         , 0.919923  , 150.727   , 0         , 28.8889   , 25.1945   , 2258      , 989.609   , 806.055   , 989.609   , 990.039   , -0.65625  , 57.7031   , 121.922   , 122.414   , 61.2891   , 550       , 4.184     , 0         , 14.5098   , 33.0937   , 24.75     
    4.100, 1         , 0.890351  , 1         , 0.904542  , 151.008   , 0         , 25.7778   , 24.0278   , 2284.25   , 989.609   , 827.266   , 989.609   , 995.313   , -0.65625  , 59.3906   , 122.719   , 122.695   , 55.4297   , 550       , 4.056     , 0         , 13.7255   , 30.5745   , 12.75     
    4.150, 1         , 0.890351  , 1         , 0.881349  , 152.109   , 0         , 23.5556   , 21.25     , 2285      , 989.609   , 807.227   , 989.609   , 997.969   , -0.65625  , 57.8203   , 122.789   , 122.836   , 55.1953   , 550       , 3.888     , 0         , 12.1569   , 30.5745   , 14.25     
    4.200, 1         , 0.890351  , 1         , 0.850587  , 152.156   , 0         , 24.0834   , 21.2778   , 2273.75   , 989.609   , 794.648   , 989.609   , 1000.59   , -0.65625  , 56.8594   , 123.07    , 122.789   , 54.2578   , 550       , 3.856     , 0         , 12.1569   , 30.2159   , 15        
