
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 44 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  08.02.2026 17:51:44.125

TimeStamp, fr_w      , fra_w     , lamsbg_w  , lamsoni_w , ldrlts_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    1.450, 0.802369  , 0.86197   , 1         , 1         , 151.898   , 0         , 5.63889   , 5.19445   , 1407.25   , 990.039   , 361.68    , 990.039   , 990.039   , 0         , 24.8672   , 106.688   , 106.43    , 19.5938   , 580       , 1.988     , 48.1953   , 2.7451    , 0         , -2.25     
    1.500, 0.802888  , 0.86197   , 1         , 0.995607  , 151.852   , 0         , 5.25      , 5.25      , 1398      , 990.039   , 349.727   , 990.039   , 990.039   , 0         , 23.9531   , 106.383   , 106.078   , 18.8203   , 580       , 1.956     , 48.1719   , 2.7451    , 0         , -2.25     
    1.550, 0.802979  , 0.86197   , 1         , 0.989992  , 151.875   , 0         , 4.91667   , 5.02778   , 1407.75   , 990.039   , 331.211   , 990.039   , 990.039   , 0         , 22.5      , 106.102   , 106.289   , 18.3516   , 580       , 1.908     , 48.1094   , 2.35294   , 0         , -1.5      
    1.600, 0.801514  , 0.86197   , 1         , 0.982423  , 151.922   , 0         , 4.91667   , 4.88889   , 1415      , 990.039   , 320.469   , 990.039   , 990.039   , 0         , 21.6797   , 106.313   , 106.734   , 17.7656   , 580       , 1.888     , 48.0703   , 2.35294   , 0         , -5.25     
    1.650, 0.800568  , 0.86197   , 1         , 0.977296  , 151.922   , 0         , 4.77778   , 4.66667   , 1418.5    , 990.039   , 310.703   , 990.039   , 990.039   , 0         , 20.9063   , 106.734   , 106.875   , 17.2734   , 580       , 1.86      , 48.0234   , 2.35294   , 0         , -1.5      
    1.700, 0.797761  , 0.86197   , 1         , 0.972414  , 151.945   , 0         , 4.5       , 4.33334   , 1418.25   , 990.039   , 295.234   , 990.039   , 990.039   , 0         , 19.7109   , 106.875   , 106.922   , 16.8516   , 580       , 1.832     , 47.9922   , 1.96079   , 0         , -0.75     
    1.750, 0.843476  , 0.86197   , 1         , 0.967287  , 151.875   , 0         , 4.5       , 4.16667   , 1402.75   , 990.039   , 287.891   , 990.039   , 992.656   , 0         , 19.125    , 106.852   , 106.266   , 16.5469   , 580       , 1.844     , 47.8984   , 1.96079   , 0         , 0         
    1.800, 0.839631  , 0.86197   , 1         , 0.959962  , 151.898   , 0         , 4.44445   , 3.97223   , 1406.5    , 990.039   , 281.797   , 990.039   , 992.656   , 0         , 18.6563   , 106.289   , 106.406   , 16.2422   , 580       , 1.832     , 47.8516   , 1.96079   , 0         , -0.75     
    1.850, 0.833008  , 0.86197   , 1         , 0.947267  , 151.875   , 0         , 4.30556   , 4.13889   , 1402.75   , 990.039   , 273.008   , 990.039   , 990.039   , 0         , 17.9766   , 106.383   , 106.266   , 16.0078   , 580       , 1.808     , 47.7578   , 1.96079   , 0         , 0         
    1.900, 0.825837  , 0.86197   , 1         , 0.935304  , 151.852   , 0         , 4.25      , 4.19445   , 1398.5    , 990.039   , 267.852   , 990.039   , 990.039   , 0         , 17.5781   , 106.242   , 106.102   , 15.8438   , 580       , 1.8       , 47.6875   , 1.96079   , 0         , 0         
    1.950, 0.793397  , 0.86197   , 1         , 0.922121  , 151.898   , 0         , 4.11111   , 4         , 1405.5    , 990.039   , 262.656   , 990.039   , 992.656   , 0         , 17.1797   , 106.125   , 106.359   , 15.6563   , 580       , 1.764     , 47.6094   , 1.56863   , 0         , 0         
    2.000, 1         , 0.86197   , 1         , 0.913331  , 151.875   , 0         , 4.11111   , 4.27778   , 1400.75   , 990.039   , 256.172   , 990.039   , 992.656   , 0         , 16.6641   , 106.336   , 106.313   , 15.5391   , 580       , 2.16      , 47.5469   , 1.56863   , 0         , 0.75      
    2.050, 1         , 0.86197   , 1         , 0.903322  , 151.828   , 0         , 4.08334   , 4         , 1389.5    , 990.039   , 253.008   , 990.039   , 990.039   , 0         , 16.4297   , 106.242   , 105.75    , 15.4453   , 580       , 2.16      , 47.4688   , 1.56863   , 0         , 0.75      
    2.100, 1         , 0.86197   , 1         , 0.874513  , 151.805   , 0         , 4.08334   , 4.36111   , 1385.75   , 990.039   , 250.547   , 990.039   , 992.656   , 0         , 16.2422   , 105.727   , 105.609   , 15.5625   , 580       , 2.16      , 47.4219   , 1.56863   , 0         , 0.75      
    2.150, 1         , 0.86197   , 1         , 0.863283  , 151.453   , 0         , 3.91667   , 3.75      , 1385.25   , 990.039   , 246.055   , 990.039   , 990.039   , 0         , 15.8438   , 105.352   , 106.008   , 15.4922   , 580       , 2.164     , 47.3125   , 1.56863   , 0         , 0.75      
    2.200, 1         , 0.86197   , 1         , 0.86255   , 151.383   , 0         , 3.91667   , 3.80556   , 1380      , 990.039   , 243.594   , 990.039   , 990.039   , 0         , 15.6563   , 105.938   , 105.375   , 15.4688   , 580       , 2.164     , 47.25     , 1.56863   , 0         , 0.75      
    2.250, 1         , 0.86197   , 1         , 0.876222  , 151.406   , 0         , 3.91667   , 3.88889   , 1385.75   , 990.039   , 241.406   , 990.039   , 990.039   , 0         , 15.4922   , 105.398   , 105.609   , 15.4219   , 580       , 2.16      , 47.1484   , 1.56863   , 0         , 1.5       
    2.300, 1         , 0.86197   , 1         , 0.902345  , 151.383   , 0         , 3.91667   , 4.05556   , 1379.25   , 990.039   , 242.188   , 990.039   , 990.039   , 0         , 15.5625   , 105.563   , 105.352   , 15.4219   , 580       , 2.16      , 47.0703   , 1.56863   , 0         , 1.5       
    2.350, 1         , 0.86197   , 1         , 0.933107  , 151.383   , 0         , 3.91667   , 4         , 1379.25   , 990.039   , 240.703   , 990.039   , 992.656   , 0         , 15.4453   , 105.352   , 105.352   , 13.5      , 580       , 2.168     , 46.9688   , 1.56863   , 0         , 0         
    2.400, 1         , 0.86197   , 1         , 0.93091   , 151.383   , 0         , 3.47222   , 3.86111   , 1377      , 990.039   , 238.828   , 990.039   , 992.656   , 0         , 15.3047   , 105.328   , 105.258   , 13.5      , 580       , 2.168     , 46.8984   , 1.17647   , 0         , -1.5      
    2.450, 1         , 0.86197   , 1         , 0.944826  , 150.938   , 0         , 3.41667   , 3.5       , 1366.5    , 990.039   , 234.023   , 990.039   , 990.039   , 0         , 14.9297   , 104.93    , 104.859   , 13.5      , 580       , 2.164     , 46.7734   , 0.784314  , 0         , -3        
    2.500, 1         , 0.86197   , 1         , 0.964845  , 150.938   , 0         , 3.36111   , 3.25      , 1360.5    , 990.039   , 226.289   , 990.039   , 990.039   , 0         , 14.2969   , 104.859   , 104.836   , 13.5      , 580       , 2.164     , 46.6875   , 1.17647   , 0         , -3.75     
    2.550, 1         , 0.86197   , 1.04688   , 0.982423  , 150.914   , 0         , 3.36111   , 3.08334   , 1361.25   , 990.039   , 221.133   , 990.039   , 990.039   , 0         , 13.8984   , 104.813   , 104.648   , 13.5      , 580       , 2.168     , 46.5625   , 0.784314  , 0         , -3.75     
    2.600, 1         , 0.86197   , 1.04688   , 0.982423  , 150.938   , 0         , 3.38889   , 3.69445   , 1363.5    , 990.039   , 220.625   , 990.039   , 990.039   , 0         , 13.8516   , 104.648   , 104.742   , 13.5      , 580       , 2.168     , 46.4688   , 0.784314  , 0         , -3.75     
    2.650, 1         , 0.86197   , 1.04688   , 0.984865  , 150.961   , 0         , 3.33334   , 3.41667   , 1369.25   , 990.039   , 220.195   , 990.039   , 990.039   , 0         , 13.8281   , 104.742   , 104.977   , 13.5      , 580       , 2.168     , 46.3438   , 1.17647   , 0         , -3.75     
    2.700, 1         , 0.86197   , 1.04688   , 1.00366   , 150.914   , 0         , 3.36111   , 3.77778   , 1345.25   , 990.039   , 220.352   , 990.039   , 990.039   , 0         , 13.8281   , 104.93    , 104.648   , 13.5      , 580       , 2.168     , 46.2891   , 1.17647   , 0         , -3.75     
    2.750, 1         , 0.86197   , 1.04688   , 0.948488  , 149.695   , 0         , 3.36111   , 3.94445   , 1355.5    , 990.039   , 221.953   , 990.039   , 990.039   , 0         , 13.9688   , 104.625   , 104.438   , 13.5      , 580       , 2.164     , 46.1797   , 1.17647   , 0         , -3.75     
    2.800, 1         , 0.86197   , 1.04688   , 0.93091   , 149.719   , 0         , 3.44445   , 3.5       , 1357.25   , 990.039   , 221.094   , 990.039   , 990.039   , 0         , 13.8984   , 104.438   , 104.508   , 13.5      , 580       , 2.164     , 46.1094   , 0.784314  , 0         , -3.75     
    2.850, 1         , 0.86197   , 1.04688   , 0.942384  , 149.25    , 0         , 3.38889   , 3.38889   , 1342      , 990.039   , 218.32    , 990.039   , 992.656   , 0         , 13.6875   , 104.156   , 103.922   , 13.5      , 580       , 2.16      , 46        , 0.784314  , 0         , -3.75     
    2.900, 1         , 0.86197   , 1.04688   , 0.994142  , 149.273   , 0         , 3.38889   , 3.58334   , 1346.25   , 990.039   , 220.156   , 990.039   , 990.039   , 0         , 13.8047   , 103.945   , 104.109   , 13.5      , 575       , 2.16      , 45.8828   , 0.784314  , 0         , -3.75     
    2.950, 1         , 0.86197   , 1.04688   , 1.08057   , 149.227   , 0         , 3.27778   , 3.41667   , 1338.5    , 990.039   , 220.039   , 990.039   , 990.039   , 0         , 13.7813   , 104.063   , 103.781   , 13.5      , 575       , 2.16      , 45.7656   , 0.784314  , 0         , -3.75     
    3.000, 1         , 0.86197   , 1.04688   , 1.23511   , 149.25    , 0         , 3.30556   , 3.63889   , 1339.5    , 990.039   , 220.469   , 990.039   , 990.039   , 0         , 13.8281   , 103.781   , 103.828   , 13.5      , 575       , 2.16      , 45.6953   , 0.784314  , 0         , -3.75     
    3.050, 1         , 0.86197   , 1.04688   , 1.4043    , 149.25    , 0         , 3.30556   , 3.38889   , 1340.75   , 990.039   , 220.664   , 990.039   , 990.039   , 0         , 13.8281   , 103.828   , 103.875   , 13.5      , 575       , 2.168     , 45.5625   , 0.784314  , 0         , -3.75     
    3.100, 1         , 0.86197   , 1.04688   , 1.59522   , 149.203   , 0         , 3.33334   , 3.61111   , 1329.25   , 990.039   , 221.914   , 990.039   , 990.039   , 0         , 13.9453   , 103.828   , 103.453   , 13.5      , 575       , 2.168     , 45.4844   , 0.784314  , 0         , -3.75     
    3.150, 1         , 0.86197   , 1.04688   , 1.8169    , 149.227   , 0         , 3.30556   , 3.33334   , 1332.25   , 990.039   , 221.523   , 990.039   , 990.039   , 0         , 13.8984   , 103.453   , 103.547   , 13.5      , 575       , 2.168     , 45.375    , 0.784314  , 0         , -3.75     
    3.200, 1         , 0.86197   , 1.04688   , 2.03565   , 149.18    , 0         , 3.33334   , 3.63889   , 1324      , 990.039   , 221.758   , 990.039   , 990.039   , 0         , 13.9219   , 103.5     , 103.219   , 13.5      , 575       , 2.168     , 45.2813   , 0.784314  , 0         , -3.75     
    3.250, 1         , 0.86197   , 1.04688   , 2.29444   , 149.18    , 0         , 3.36111   , 3.47222   , 1322.75   , 990.039   , 222.813   , 990.039   , 990.039   , 0         , 14.0156   , 103.219   , 103.172   , 13.5      , 575       , 2.164     , 45.1563   , 0.784314  , 0         , -3.75     
    3.300, 1         , 0.86197   , 1.04688   , 2.48194   , 149.18    , 0         , 3.36111   , 3.61111   , 1322      , 990.039   , 224.258   , 990.039   , 990.039   , 0         , 14.1094   , 103.148   , 103.148   , 13.5      , 575       , 2.164     , 45.0703   , 0.784314  , 0         , -3.75     
    3.350, 1         , 0.86197   , 1.04688   , 2.69996   , 148.758   , 0         , 3.27778   , 3.44445   , 1312.5    , 990.039   , 220.859   , 990.039   , 990.039   , 0         , 13.8281   , 102.844   , 102.867   , 13.5      , 575       , 2.168     , 44.9375   , 0.784314  , 0         , -3.75     
    3.400, 1         , 0.86197   , 1.04688   , 2.96656   , 148.734   , 0         , 3.27778   , 3.33334   , 1307.25   , 990.039   , 218.711   , 990.039   , 990.039   , 0         , 13.6641   , 102.844   , 102.586   , 13.5      , 575       , 2.168     , 44.8359   , 0.784314  , 0         , -3.75     
    3.450, 1         , 0.86197   , 1.04688   , 3.32569   , 148.688   , 0         , 3.27778   , 3.11111   , 1300.25   , 990.039   , 215.586   , 990.039   , 990.039   , 0         , 13.4297   , 102.539   , 102.305   , 13.5      , 575       , 2.164     , 44.6641   , 0.784314  , 0         , -4.5      
    3.500, 1         , 0.86197   , 1.04688   , 3.63331   , 148.688   , 0         , 3.22222   , 3.16667   , 1297.25   , 990.039   , 212.969   , 990.039   , 990.039   , 0         , 13.2188   , 102.281   , 102.188   , 13.5      , 575       , 2.164     , 44.5234   , 0.784314  , 0         , -4.5      
    3.550, 1         , 0.86197   , 1.04688   , 3.93311   , 148.664   , 0         , 3.22222   , 2.97222   , 1287      , 990.039   , 211.25    , 990.039   , 990.039   , 0         , 13.1016   , 102.141   , 101.789   , 13.5      , 575       , 2.164     , 44.3281   , 0.784314  , 0         , -4.5      
    3.600, 1         , 0.86197   , 1.04688   , 4.49976   , 148.617   , 0         , 3.19445   , 3.05556   , 1278.75   , 990.039   , 209.961   , 990.039   , 990.039   , 0         , 13.0078   , 101.766   , 101.484   , 13.5      , 575       , 2.164     , 44.2031   , 0.784314  , 0         , -4.5      
    3.650, 1         , 0.86197   , 1         , 4.79981   , 148.617   , 0         , 3.19445   , 3.22222   , 1248.5    , 990.039   , 211.836   , 990.039   , 990.039   , 0         , 13.1484   , 101.461   , 101.32    , 23.625    , 575       , 2.164     , 44        , 0.784314  , 6.47439   , 24.75     
    3.700, 1         , 0.86197   , 1         , 5.00001   , 148.383   , 0         , 6.02778   , 6.13889   , 1177.5    , 990.039   , 231.094   , 990.039   , 987.383   , 0         , 14.6719   , 101.109   , 98.8828   , 43.0078   , 575       , 2.272     , 43.8359   , 3.13726   , 16.0067   , 23.25     
    3.750, 1         , 0.86197   , 1         , 5.00001   , 148.57    , 0         , 8.75001   , 7.30556   , 1152.75   , 990.039   , 255.625   , 990.039   , 987.383   , 0         , 16.5469   , 99.2109   , 96.6328   , 62.6953   , 575       , 2.44      , 43.6016   , 6.27451   , 23.92     , 23.25     
    3.800, 1         , 0.86197   , 1         , 5.00001   , 148.57    , 1.17188   , 14.3889   , 13.9167   , 1153.5    , 1003.87   , 352.617   , 990.039   , 982.109   , 0         , 23.7891   , 96.3984   , 96.6563   , 69.8906   , 575       , 3.324     , 43.4375   , 9.41177   , 30.3959   , 24        
    3.850, 1         , 0.86197   , 1         , 5.00001   , 148.43    , 1.17188   , 17.6945   , 18.4167   , 1182.25   , 1010.94   , 490.586   , 990.039   , 982.109   , 0         , 34.3828   , 96.4453   , 97.7578   , 70.4063   , 575       , 3.944     , 43.1719   , 10.5882   , 34.8912   , 24        
    3.900, 1         , 0.86197   , 1         , 3.69483   , 148.453   , 0         , 16.5278   , 17.8889   , 1236.5    , 990.039   , 601.836   , 990.039   , 984.727   , 0         , 42.9609   , 97.875    , 99.8438   , 68.0859   , 575       , 4.172     , 42.9688   , 9.80392   , 37.9491   , 20.25     
    3.950, 1         , 0.86197   , 1         , 1.41748   , 149.367   , 0         , 15.5833   , 16.0278   , 1371.5    , 990.039   , 680.625   , 990.039   , 984.727   , 0         , 49.0313   , 100.57    , 105.047   , 67.0781   , 575       , 4.008     , 42.7031   , 9.80392   , 39.208    , 19.5      
    4.000, 1         , 0.86197   , 1         , 0.884523  , 150.938   , 0         , 15.5278   , 15.7222   , 1474.5    , 990.039   , 699.531   , 990.039   , 984.727   , 0         , 50.7188   , 105.234   , 109.031   , 63.8438   , 575       , 3.984     , 42.5313   , 9.80392   , 38.8494   , 19.5      
    4.050, 1         , 0.86197   , 0.956544  , 0.82837   , 151.406   , 0         , 17.1111   , 16.8333   , 1636      , 990.039   , 712.148   , 990.039   , 984.727   , 0         , 51.75     , 109.336   , 113.016   , 43.4766   , 575       , 3.896     , 42.2578   , 10.5882   , 25.8991   , 1.5       
    4.100, 1         , 0.86197   , 0.956544  , 0.803712  , 152.602   , 0         , 12.5278   , 14.8889   , 1736.25   , 990.039   , 692.305   , 990.039   , 990.039   , 0         , 50.2969   , 112.875   , 114.68    , 13.5      , 575       , 3.312     , 42.0625   , 7.84314   , 7.37315   , -18       
    4.150, 1         , 0.86197   , 1         , 0.846925  , 153.023   , 0         , 4.38889   , 3.77778   , 1763      , 990.039   , 578.906   , 990.039   , 995.313   , 0         , 41.6016   , 114.984   , 115.711   , 13.5      , 575       , 2.58      , 41.7969   , 1.56863   , 0         , -15       
    4.200, 1         , 0.86197   , 1         , 0.853273  , 153.023   , 0         , 4.38889   , 4.25      , 1765.75   , 990.039   , 478.477   , 990.039   , 992.656   , 0         , 33.7969   , 115.688   , 116.063   , 13.5      , 575       , 2.332     , 41.6094   , 1.56863   , 0         , -10.5     
