
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 44 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  08.02.2026 15:07:03.734

TimeStamp, fr_w      , fra_w     , lamsbg_w  , lamsoni_w , ldrlts_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    1.500, 0.941895  , 0.85727   , 1         , 0.866212  , 147.516   , 0         , 3.55556   , 3.52778   , 777.5     , 990.039   , 374.766   , 990.039   , 987.383   , -0.046875 , 23.8828   , 90.7266   , 90.75     , 24.8203   , 525       , 2.164     , 0         , 1.56863   , 0         , 7.5       
    1.550, 1         , 0.85727   , 1         , 0.869874  , 147.516   , 0         , 3.55556   , 3.52778   , 782.75    , 990.039   , 374.375   , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.7031   , 525       , 2.164     , 0         , 1.56863   , 0         , 6.75      
    1.600, 0.982728  , 0.85727   , 1         , 0.871583  , 147.516   , 0         , 3.55556   , 3.55556   , 779       , 990.039   , 374.297   , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.5859   , 525       , 2.204     , 0         , 1.56863   , 0         , 6.75      
    1.650, 0.97342   , 0.85727   , 1         , 0.866212  , 147.516   , 0         , 3.55556   , 3.58334   , 782.5     , 990.039   , 374.414   , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.6563   , 525       , 2.196     , 0         , 1.56863   , 0         , 6.75      
    1.700, 0.970368  , 0.85727   , 1         , 0.867189  , 147.516   , 0         , 3.58334   , 3.61111   , 788.25    , 990.039   , 374.57    , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.5391   , 525       , 2.196     , 0         , 1.56863   , 0         , 6         
    1.750, 0.968354  , 0.85727   , 1         , 0.870851  , 147.516   , 0         , 3.58334   , 3.52778   , 785       , 990.039   , 374.453   , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.375    , 525       , 2.184     , 0         , 1.56863   , 0         , 5.25      
    1.800, 0.961182  , 0.85727   , 1         , 0.866212  , 147.516   , 0         , 3.52778   , 3.58334   , 786.25    , 990.039   , 374.453   , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.3984   , 525       , 2.184     , 0         , 1.56863   , 0         , 5.25      
    1.850, 0.95398   , 0.85727   , 1         , 0.866212  , 147.516   , 0         , 3.61111   , 3.72223   , 788.75    , 990.039   , 375.547   , 990.039   , 987.383   , -0.046875 , 23.9531   , 90.7266   , 90.75     , 24.3516   , 525       , 2.192     , 0         , 1.56863   , 0         , 5.25      
    1.900, 0.947358  , 0.85727   , 1         , 0.871583  , 147.516   , 0         , 3.55556   , 3.61111   , 788.75    , 990.039   , 375.547   , 990.039   , 987.383   , -0.046875 , 23.9531   , 90.7266   , 90.75     , 24.2344   , 525       , 2.18      , 0         , 1.56863   , 0         , 4.5       
    1.950, 0.994111  , 0.85727   , 1         , 0.868898  , 147.516   , 0         , 3.5       , 3.58334   , 784       , 990.039   , 374.844   , 990.039   , 987.383   , -0.046875 , 23.8828   , 90.7266   , 90.75     , 24.3516   , 525       , 2.22      , 0         , 1.56863   , 0         , 5.25      
    2.000, 0.977692  , 0.85727   , 1         , 0.867921  , 147.516   , 0         , 3.58334   , 3.52778   , 786.75    , 990.039   , 374.297   , 990.039   , 987.383   , -0.046875 , 23.8594   , 90.7266   , 90.75     , 24.3047   , 525       , 2.196     , 0         , 1.56863   , 0         , 5.25      
    2.050, 0.973878  , 0.85727   , 1         , 0.873536  , 147.516   , 0         , 3.55556   , 3.52778   , 785.75    , 990.039   , 373.828   , 990.039   , 987.383   , -0.046875 , 23.8125   , 90.7266   , 90.75     , 24.2109   , 525       , 2.188     , 0         , 1.56863   , 0         , 5.25      
    2.100, 0.970643  , 0.85727   , 1         , 0.87256   , 147.516   , 0         , 3.5       , 3.44445   , 784.5     , 990.039   , 371.836   , 990.039   , 987.383   , -0.046875 , 23.6484   , 90.7266   , 90.75     , 24.3047   , 525       , 2.176     , 0         , 1.17647   , 0         , 6         
    2.150, 0.965729  , 0.85727   , 1         , 0.869874  , 147.516   , 0         , 3.47222   , 3.41667   , 787.25    , 990.039   , 370.625   , 990.039   , 987.383   , -0.046875 , 23.5547   , 90.7266   , 90.75     , 24.2344   , 525       , 2.172     , 0         , 1.17647   , 0         , 5.25      
    2.200, 1         , 0.85727   , 1         , 0.873536  , 147.516   , 0         , 3.47222   , 3.41667   , 784.5     , 990.039   , 369.609   , 990.039   , 987.383   , -0.046875 , 23.4844   , 90.7266   , 90.75     , 24.1172   , 525       , 2.168     , 0         , 1.17647   , 0         , 6         
    2.250, 0.983826  , 0.85727   , 1         , 0.875245  , 147.516   , 0         , 3.47222   , 3.41667   , 779       , 990.039   , 368.203   , 990.039   , 987.383   , -0.046875 , 23.3906   , 90.7266   , 90.75     , 24.2109   , 525       , 2.18      , 0         , 1.17647   , 0         , 6.75      
    2.300, 0.975098  , 0.85727   , 1         , 0.869874  , 147.516   , 0         , 3.47222   , 3.41667   , 781.75    , 990.039   , 367.539   , 990.039   , 987.383   , -0.046875 , 23.3203   , 90.7266   , 90.75     , 24.3281   , 525       , 2.172     , 0         , 1.17647   , 0         , 6.75      
    2.350, 0.972474  , 0.85727   , 1         , 0.871583  , 147.516   , 0         , 3.47222   , 3.44445   , 777       , 990.039   , 367.383   , 990.039   , 987.383   , -0.046875 , 23.3203   , 90.7266   , 90.75     , 24.2813   , 525       , 2.176     , 0         , 1.17647   , 0         , 8.25      
    2.400, 0.970765  , 0.85727   , 1         , 0.875245  , 147.516   , 0         , 3.47222   , 3.44445   , 766.75    , 990.039   , 367.617   , 990.039   , 987.383   , -0.046875 , 23.3438   , 90.7266   , 90.75     , 24.6797   , 525       , 2.176     , 0         , 1.17647   , 0         , 10.5      
    2.450, 0.964631  , 0.85727   , 1         , 0.871583  , 147.516   , 0         , 3.47222   , 3.5       , 773.5     , 990.039   , 368.672   , 990.039   , 987.383   , -0.046875 , 23.4141   , 90.7266   , 90.75     , 24.6797   , 525       , 2.168     , 0         , 1.17647   , 0         , 9.75      
    2.500, 0.957581  , 0.85727   , 1         , 0.869874  , 147.516   , 0         , 3.47222   , 3.5       , 774       , 990.039   , 368.984   , 990.039   , 987.383   , -0.046875 , 23.4375   , 90.7266   , 90.75     , 24.5625   , 525       , 2.168     , 0         , 1.17647   , 0         , 9         
    2.550, 0.951508  , 0.85727   , 1         , 0.874513  , 147.516   , 0         , 3.47222   , 3.55556   , 770.75    , 990.039   , 369.922   , 990.039   , 987.383   , -0.046875 , 23.5078   , 90.7266   , 90.75     , 24.5859   , 525       , 2.172     , 0         , 1.17647   , 0         , 9.75      
    2.600, 1         , 0.85727   , 1         , 0.874513  , 147.516   , 0         , 3.52778   , 3.55556   , 777.25    , 990.039   , 371.133   , 990.039   , 987.383   , -0.046875 , 23.6016   , 90.7266   , 90.75     , 24.6328   , 525       , 2.216     , 0         , 1.56863   , 0         , 8.25      
    2.650, 0.980805  , 0.85727   , 1         , 0.870851  , 147.516   , 0         , 3.52778   , 3.55556   , 777       , 990.039   , 371.563   , 990.039   , 987.383   , -0.046875 , 23.6484   , 90.7266   , 90.75     , 24.5391   , 525       , 2.196     , 0         , 1.17647   , 0         , 7.5       
    2.700, 0.97519   , 0.85727   , 1         , 0.873536  , 147.516   , 0         , 3.52778   , 3.5       , 776       , 990.039   , 371.484   , 990.039   , 987.383   , -0.046875 , 23.625    , 90.7266   , 90.75     , 24.5391   , 525       , 2.192     , 0         , 1.56863   , 0         , 7.5       
    2.750, 0.973298  , 0.85727   , 1         , 0.876222  , 147.516   , 0         , 3.52778   , 3.5       , 778.75    , 990.039   , 371.328   , 990.039   , 987.383   , -0.046875 , 23.625    , 90.7266   , 90.75     , 24.5625   , 525       , 2.184     , 0         , 1.17647   , 0         , 7.5       
    2.800, 0.968537  , 0.85727   , 1         , 0.87256   , 147.516   , 0         , 3.83334   , 3.5       , 768.5     , 990.039   , 371.953   , 990.039   , 987.383   , -0.046875 , 23.6719   , 90.7266   , 90.75     , 42.4922   , 520       , 2.26      , 0         , 3.13726   , 5.03547   , 20.25     
    2.850, 0.963258  , 0.85727   , 1         , 0.87256   , 147.516   , 0         , 7.94445   , 6.94445   , 754.25    , 990.039   , 405.039   , 990.039   , 984.727   , -0.046875 , 26.2266   , 90.7266   , 90.75     , 60.6094   , 520       , 2.604     , 0         , 5.09804   , 13.669    , 20.25     
    2.900, 0.957185  , 0.85727   , 1         , 0.875245  , 147.516   , 1.17188   , 9.16667   , 8.55556   , 748.25    , 1136.6    , 449.961   , 990.039   , 984.727   , -0.046875 , 29.6719   , 90.7266   , 90.75     , 78.4922   , 520       , 2.78      , 0         , 7.45098   , 22.4811   , 18.75     
    2.950, 1         , 0.85727   , 1         , 0.875245  , 147.516   , 1.17188   , 13.9722   , 14        , 750.25    , 1165.9    , 601.289   , 990.039   , 982.109   , -0.046875 , 41.3203   , 90.7266   , 90.75     , 84.6797   , 520       , 3.756     , 0         , 8.62745   , 26.2592   , 11.25     
    3.000, 1         , 0.85727   , 1         , 0.87256   , 147.516   , 1.17188   , 22.75     , 15.5278   , 765.5     , 1152.15   , 689.102   , 990.039   , 976.836   , -0.046875 , 48.0938   , 90.7266   , 90.75     , 83.7656   , 520       , 4.14      , 0         , 18.0392   , 26.9779   , 9.75      
    3.050, 1         , 0.85727   , 1         , 0.866212  , 147.516   , 1.17188   , 22.3334   , 32.0834   , 802.25    , 1128.09   , 908.008   , 990.039   , 960.977   , -0.046875 , 64.9453   , 90.7266   , 90.75     , 81.9141   , 520       , 5.772     , 0         , 29.0196   , 26.9779   , 3.75      
    3.100, 1         , 0.85727   , 1         , 0.864259  , 147.234   , 1.17188   , 15.7222   , 16.25     , 947.5     , 1130.55   , 991.016   , 990.039   , 979.453   , -0.046875 , 71.3672   , 90.3984   , 90.75     , 78.8672   , 520       , 4.996     , 0         , 20.7843   , 26.6178   , 2.25      
    3.150, 1         , 0.85727   , 1         , 0.921144  , 146.742   , 1.17188   , 11.25     , 10.6389   , 1151      , 990.039   , 948.633   , 990.039   , 982.109   , -0.046875 , 68.3672   , 90.1875   , 92.5781   , 63.3281   , 520       , 4.42      , 0         , 11.3726   , 22.1225   , -3        
    3.200, 1         , 0.85727   , 1         , 0.93091   , 146.133   , 0         , 13.2222   , 13.9722   , 1297.5    , 990.039   , 913.164   , 990.039   , 982.109   , -0.046875 , 65.7891   , 92.6016   , 99.4922   , 49.125    , 520       , 4.244     , 0         , 11.3726   , 20.6836   , -8.25     
    3.250, 1         , 0.85727   , 1         , 0.885744  , 146.953   , 0         , 13.5833   , 14.4445   , 1392.25   , 990.039   , 879.141   , 990.039   , 982.109   , -0.046875 , 63.5156   , 100.828   , 104.203   , 43.4766   , 520       , 4.08      , 0         , 10.1961   , 21.0422   , -7.5      
    3.300, 1         , 0.85727   , 1         , 0.909914  , 148.43    , 0         , 13.0278   , 13.6111   , 1503.25   , 990.039   , 819.531   , 990.039   , 984.727   , -0.046875 , 59.0859   , 104.344   , 107.438   , 44.4141   , 520       , 3.744     , 0         , 9.01961   , 21.7624   , -4.5      
    3.350, 1         , 0.85727   , 1         , 0.905519  , 149.203   , 0         , 13.1389   , 12.9167   , 1572.5    , 990.039   , 780.273   , 990.039   , 984.727   , -0.046875 , 56.3203   , 107.977   , 110.859   , 42.8438   , 520       , 3.608     , 0         , 8.62745   , 22.1225   , -2.25     
    3.400, 1         , 0.85727   , 1         , 0.904542  , 149.438   , 0         , 13.3333   , 12.9722   , 1665.5    , 990.039   , 729.414   , 990.039   , 987.383   , -0.046875 , 52.4766   , 110.953   , 112.313   , 46.125    , 525       , 3.432     , 0         , 8.2353    , 24.2801   , 3.75      
    3.450, 1         , 0.85727   , 1         , 0.894533  , 150.633   , 0         , 14.7222   , 13.9167   , 1762      , 990.039   , 685.195   , 990.039   , 987.383   , -0.046875 , 49.1016   , 112.242   , 114.445   , 47.7891   , 525       , 3.272     , 0         , 9.01961   , 25.8991   , 12.75     
    3.500, 1         , 0.85727   , 1         , 0.893312  , 150.633   , 0         , 15.8889   , 15.75     , 1848.75   , 990.039   , 666.25    , 990.039   , 987.383   , -0.046875 , 47.6484   , 114.422   , 116.602   , 46.8047   , 525       , 3.272     , 0         , 9.41177   , 26.2592   , 15.75     
    3.550, 1         , 0.85727   , 1         , 0.880128  , 150.633   , 0         , 16.5      , 16.6389   , 1925.25   , 990.039   , 654.844   , 990.039   , 987.383   , -0.046875 , 46.7813   , 116.578   , 119.391   , 46.5234   , 525       , 3.264     , 0         , 9.80392   , 26.6178   , 18.75     
    3.600, 1         , 0.85727   , 1         , 0.875245  , 150.633   , 0         , 16.6389   , 16.25     , 1994      , 990.039   , 641.68    , 990.039   , 990.039   , -0.046875 , 45.7734   , 119.367   , 120.797   , 46.2656   , 525       , 3.152     , 0         , 9.80392   , 27.338    , 25.5      
    3.650, 1         , 0.85727   , 1         , 0.874513  , 152.109   , 0         , 17.3056   , 17.1111   , 2071.75   , 990.039   , 626.602   , 990.039   , 987.383   , -0.046875 , 44.6719   , 121.055   , 121.195   , 47.0156   , 525       , 3.164     , 0         , 10.1961   , 27.6981   , 27        
    3.700, 0.943513  , 0.85727   , 1         , 0.87256   , 151.945   , 0         , 18.0833   , 17.4722   , 2123.25   , 990.039   , 622.969   , 990.039   , 987.383   , -0.046875 , 44.2969   , 121.055   , 121.523   , 46.6641   , 525       , 3.04      , 0         , 10.5882   , 27.6981   , 27.75     
    3.750, 0.931245  , 0.85727   , 1         , 0.877199  , 151.781   , 0         , 18.6945   , 18.1945   , 2158.25   , 990.039   , 621.484   , 990.039   , 987.383   , -0.046875 , 44.0859   , 121.383   , 121.852   , 46.2891   , 525       , 3.032     , 0         , 10.9804   , 27.6981   , 27.75     
    3.800, 0.920258  , 0.85727   , 1         , 0.892335  , 151.734   , 0         , 18.9167   , 18.3056   , 2152      , 990.039   , 622.852   , 990.039   , 990.039   , -0.046875 , 44.1797   , 121.828   , 121.922   , 46.4297   , 525       , 3.012     , 0         , 10.9804   , 27.6981   , 27.75     
    3.850, 0.908539  , 0.85727   , 1         , 0.905519  , 152.18    , 0         , 18.9722   , 18.9167   , 2128.75   , 990.039   , 628.789   , 990.039   , 990.039   , -0.046875 , 44.7656   , 122.344   , 121.828   , 46.7578   , 525       , 3.04      , 0         , 10.9804   , 27.6981   , 27.75     
    3.900, 0.900666  , 0.85727   , 1         , 0.918703  , 152.273   , 0         , 19.0556   , 18.7778   , 2095.5    , 990.039   , 635.273   , 990.039   , 990.039   , -0.046875 , 45.3281   , 122.039   , 121.641   , 47.3906   , 525       , 3.052     , 0         , 10.9804   , 27.6981   , 27        
    3.950, 0.892365  , 0.85727   , 1         , 0.919923  , 152.344   , 0         , 18.7778   , 18.5278   , 2065.75   , 990.039   , 639.453   , 990.039   , 992.656   , -0.046875 , 45.6797   , 121.875   , 121.5     , 47.6484   , 525       , 3.048     , 0         , 10.9804   , 27.6981   , 26.25     
    4.000, 0.885865  , 0.85727   , 1         , 0.924318  , 152.461   , 0         , 19.0278   , 18.3333   , 2037      , 990.039   , 642.109   , 990.039   , 992.656   , -0.046875 , 45.9609   , 121.781   , 121.266   , 48.1406   , 525       , 3.044     , 0         , 10.9804   , 27.6981   , 26.25     
    4.050, 0.880311  , 0.85727   , 1         , 0.935304  , 152.555   , 0         , 18.7778   , 18.1667   , 1996.25   , 990.039   , 651.055   , 990.039   , 992.656   , -0.046875 , 46.6875   , 121.57    , 121.078   , 48.5156   , 525       , 3.056     , 0         , 10.9804   , 27.6981   , 26.25     
    4.100, 0.877534  , 0.85727   , 1         , 0.949953  , 151.406   , 0         , 18.3333   , 18.2222   , 1956      , 990.039   , 658.633   , 990.039   , 995.313   , -0.046875 , 47.2969   , 121.313   , 120.891   , 49.2188   , 525       , 3.092     , 0         , 10.5882   , 27.6981   , 25.5      
    4.150, 0.851716  , 0.85727   , 1         , 0.966066  , 151.805   , 0         , 18.4167   , 18.2778   , 1902.25   , 990.039   , 665.977   , 990.039   , 995.313   , -0.046875 , 48        , 121.383   , 119.93    , 50.625    , 525       , 3.1       , 0         , 10.5882   , 27.6981   , 25.5      
    4.200, 0.900635  , 0.85727   , 1         , 0.976076  , 151.805   , 0         , 18.3056   , 18.0556   , 1835      , 990.039   , 677.344   , 990.039   , 995.313   , -0.046875 , 48.8672   , 120.047   , 118.336   , 52.3594   , 525       , 3.26      , 0         , 10.5882   , 27.6981   , 22.5      
