
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 32 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  10.02.2026 23:32:36.031

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
    2.250, 3016.25   , 0         , 15.2941   , 49.7344   , 50.0156   , 975       , 1045.51   , 699.063   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.997072  , 7.5       , 28.25     , 27.8889   
    2.300, 3016.25   , 0         , 15.2941   , 49.6172   , 50.0156   , 975       , 1045.51   , 697.656   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 27.6945   , 27.3334   
    2.350, 3016.5    , 0         , 15.2941   , 49.2891   , 50.1797   , 975       , 1045.51   , 693.945   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 27.7222   , 27.3889   
    2.400, 3021.75   , 0         , 15.2941   , 49.3594   , 50.2031   , 975       , 1045.51   , 694.688   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 28        , 27.4167   
    2.450, 3014.25   , 0         , 15.2941   , 49.1484   , 50.0625   , 975       , 1045.51   , 692.148   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 28        , 27.3334   
    2.500, 3016.75   , 0         , 15.2941   , 49.5469   , 50.1328   , 975       , 1045.51   , 696.836   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 7.5       , 27.6667   , 28.0556   
    2.550, 3020      , 0         , 15.2941   , 49.5      , 50.1563   , 975       , 1045.51   , 696.563   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 27.9722   , 27.6111   
    2.600, 3018.25   , 0         , 15.2941   , 49.5      , 50.0859   , 975       , 1042.85   , 696.328   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.982423  , 7.5       , 27.8611   , 28.25     
    2.650, 3018.25   , 0         , 15.2941   , 49.5469   , 49.9219   , 975       , 1042.85   , 696.953   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 27.9445   , 27.9722   
    2.700, 3010.5    , 0         , 15.2941   , 49.7813   , 49.9453   , 975       , 1042.85   , 699.609   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 27.9167   , 27.9445   
    2.750, 3024.25   , 0         , 15.2941   , 49.9688   , 50.0156   , 975       , 1045.51   , 702.188   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 27.7778   , 28.6667   
    2.800, 3015.5    , 0         , 15.6863   , 50.0156   , 49.9453   , 975       , 1045.51   , 702.5     , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 27.7778   , 28.1111   
    2.850, 3017.75   , 0         , 15.2941   , 49.9453   , 50.0156   , 975       , 1045.51   , 701.602   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.989992  , 7.5       , 27.8056   , 28.4445   
    2.900, 3014.25   , 0         , 15.2941   , 50.0156   , 50.0391   , 975       , 1042.85   , 702.656   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 28.0834   , 28.4167   
    2.950, 3020.75   , 0         , 15.2941   , 49.6172   , 49.9688   , 975       , 1045.51   , 697.734   , 975       , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.9445   , 27.6389   
    3.000, 3015.5    , 0         , 15.2941   , 49.7578   , 49.875    , 975.039   , 1045.51   , 699.414   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.9445   , 27.7778   
    3.050, 3014.75   , 0         , 15.2941   , 49.4531   , 49.9453   , 975.039   , 1042.85   , 695.977   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 27.9722   , 27.75     
    3.100, 3018      , 0         , 15.2941   , 49.6172   , 50.0156   , 975.039   , 1045.51   , 697.813   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.8056   , 27.8056   
    3.150, 3021      , 0         , 15.2941   , 49.5234   , 50.0156   , 975.039   , 1045.51   , 696.758   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 7.5       , 27.9445   , 27.75     
    3.200, 3013.25   , 0         , 15.2941   , 49.7344   , 49.9219   , 975.039   , 1045.51   , 699.063   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 27.8889   , 28.1945   
    3.250, 3017.5    , 0         , 15.2941   , 49.5703   , 50.1094   , 975.039   , 1045.51   , 697.461   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 27.9167   , 27.9445   
    3.300, 3020.75   , 0         , 15.2941   , 49.3828   , 50.1563   , 975.039   , 1045.51   , 695.195   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.988527  , 7.5       , 27.6389   , 27.6389   
    3.350, 3022.25   , 0         , 15.2941   , 49.2891   , 49.9219   , 975.039   , 1042.85   , 693.906   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 27.6389   , 27.5556   
    3.400, 3013.5    , 0         , 15.2941   , 49.3359   , 49.9219   , 975.039   , 1045.51   , 694.492   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 27.9445   , 27.8889   
    3.450, 3020.5    , 0         , 15.2941   , 49.4063   , 49.9922   , 975.039   , 1045.51   , 695.469   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 27.8056   , 27.5834   
    3.500, 3018.25   , 0         , 15.2941   , 49.5703   , 50.0625   , 975.039   , 1045.51   , 697.148   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00171   , 7.5       , 27.8889   , 27.2778   
    3.550, 3020.5    , 0         , 15.2941   , 49.4531   , 49.8984   , 975.039   , 1045.51   , 695.781   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 27.6111   , 27.1111   
    3.600, 3012.5    , 0         , 15.2941   , 49.4531   , 49.8984   , 975.039   , 1045.51   , 695.703   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 27.9167   , 28        
    3.650, 3023.75   , 0         , 15.2941   , 49.4766   , 50.0859   , 975.039   , 1045.51   , 696.445   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 27.5834   , 27.9167   
    3.700, 3019      , 0         , 15.2941   , 49.875    , 49.9922   , 975.039   , 1045.51   , 700.898   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.8611   , 28.3056   
    3.750, 3019      , 0         , 15.2941   , 49.6172   , 49.7813   , 975.039   , 1045.51   , 697.734   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1         , 7.5       , 27.6111   , 27.7778   
    3.800, 3014.25   , 0         , 15.2941   , 49.6172   , 49.7344   , 975.039   , 1042.85   , 697.734   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 27.9445   , 27.9722   
    3.850, 3023.5    , 0         , 15.2941   , 49.3828   , 49.7813   , 975.039   , 1045.51   , 695.117   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.981203  , 7.5       , 27.9445   , 27.5278   
    3.900, 3016.25   , 0         , 15.2941   , 49.6875   , 49.875    , 975.039   , 1045.51   , 698.594   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.982423  , 7.5       , 27.6111   , 28.3889   
    3.950, 3019.5    , 0         , 15.2941   , 49.6875   , 49.8281   , 975.039   , 1045.51   , 698.789   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 27.6389   , 28.1667   
    4.000, 3017.75   , 0         , 15.2941   , 49.5938   , 49.9219   , 975.039   , 1045.51   , 697.734   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 27.6389   , 27.5556   
    4.050, 3023.5    , 0         , 15.2941   , 49.5234   , 49.8047   , 975.039   , 1042.85   , 696.641   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.992677  , 7.5       , 27.6389   , 27.1111   
    4.100, 3015.25   , 0         , 15.2941   , 49.4063   , 49.7109   , 975.039   , 1042.85   , 695.234   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00171   , 7.5       , 28        , 27.8889   
    4.150, 3017.5    , 0         , 15.2941   , 49.3125   , 49.7109   , 975.039   , 1042.85   , 694.141   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00488   , 7.5       , 27.8889   , 27.8889   
    4.200, 3019      , 0         , 15.2941   , 49.4531   , 49.7578   , 975.039   , 1045.51   , 695.82    , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.5834   , 27.8056   
    4.250, 3020      , 0         , 15.2941   , 49.7109   , 49.4531   , 975.039   , 1042.85   , 698.789   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 27.6111   , 28.1389   
    4.300, 3015.25   , 0         , 15.2941   , 49.6172   , 49.5703   , 975.039   , 1042.85   , 697.773   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 27.9445   , 27.8056   
    4.350, 3015.5    , 0         , 15.2941   , 49.5234   , 49.8047   , 975.039   , 1045.51   , 696.875   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 27.6389   , 28.3611   
    4.400, 3021.75   , 0         , 15.2941   , 49.3828   , 49.8047   , 975.039   , 1042.85   , 695.078   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 27.4167   , 27.5278   
    4.450, 3018.25   , 0         , 15.2941   , 49.1953   , 49.6875   , 975.039   , 1045.51   , 692.852   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.989992  , 7.5       , 27.5834   , 28.3334   
    4.500, 3017      , 0         , 15.2941   , 49.1016   , 49.5469   , 975.039   , 1045.51   , 691.719   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 27.6945   , 27.5556   
    4.550, 3017.75   , 0         , 15.2941   , 49.0781   , 49.5703   , 975.039   , 1042.85   , 691.523   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.982423  , 7.5       , 27.6945   , 27.1389   
    4.600, 3021.75   , 0         , 15.2941   , 49.125    , 49.4766   , 975.039   , 1045.51   , 692.07    , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 27.6667   , 27.25     
    4.650, 3014.25   , 0         , 15.2941   , 49.125    , 49.2422   , 975.039   , 1045.51   , 691.914   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 27.6945   , 27.5556   
    4.700, 3012      , 0         , 15.2941   , 49.1016   , 49.4297   , 975.039   , 1045.51   , 691.836   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1         , 7.5       , 27.4167   , 27.0278   
    4.750, 3014.75   , 0         , 15.2941   , 49.2422   , 49.7109   , 975.039   , 1042.85   , 693.359   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.6667   , 27.7222   
    4.800, 3019.5    , 0         , 15.2941   , 49.3594   , 49.8281   , 975.039   , 1045.51   , 694.883   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 27.4167   , 28        
    4.850, 3011.5    , 0         , 15.2941   , 49.4297   , 49.9219   , 975.039   , 1042.85   , 695.352   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 27.4167   , 27.7778   
    4.900, 3016.5    , 0         , 15.2941   , 49.4766   , 50.25     , 975.039   , 1045.51   , 695.977   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00488   , 7.5       , 27.8611   , 28.1389   
    4.950, 3018.25   , 0         , 15.2941   , 49.5      , 50.25     , 975.039   , 1042.85   , 696.523   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 27.8334   , 27.75     
    5.000, 3022.25   , 0         , 15.2941   , 49.2656   , 50.1797   , 975.039   , 1045.51   , 693.75    , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 27.8611   , 27.4167   
    5.050, 3016.25   , 0         , 15.2941   , 49.1484   , 50.0859   , 975.039   , 1042.85   , 692.305   , 975.039   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.988527  , 7.5       , 27.9722   , 27.6389   
    5.100, 3023.25   , 0         , 15.2941   , 49.4063   , 49.9219   , 975.078   , 1042.85   , 695.469   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 27.8334   , 28.0556   
    5.150, 3021.25   , 0         , 15.6863   , 49.6875   , 49.7813   , 975.078   , 1042.85   , 698.555   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 27.7778   , 28.0278   
    5.200, 3018.5    , 0         , 15.2941   , 49.6641   , 49.6641   , 975.078   , 1042.85   , 698.359   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.989992  , 7.5       , 28.1111   , 27.8889   
    5.250, 3017      , 0         , 15.2941   , 49.8047   , 49.7813   , 975.078   , 1045.51   , 700.039   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 27.8611   , 28.2778   
    5.300, 3021      , 0         , 15.2941   , 49.7578   , 49.8984   , 975.078   , 1042.85   , 699.453   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 27.4722   , 27.8056   
    5.350, 3020      , 0         , 15.2941   , 49.7109   , 49.7109   , 975.078   , 1045.51   , 698.867   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 27.8334   , 27.8889   
    5.400, 3015.25   , 0         , 15.2941   , 49.7813   , 49.8516   , 975.078   , 1045.51   , 699.688   , 975.078   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 27.6111   , 28.0556   
